default_profile,default_profile_image,favorites_count,followers_count,friends_count,geo_enabled,id,lang,location,statuses_count,verified,average_tweets_per_day,account_age_days,account_type
FALSE,FALSE,462,3156,3419,TRUE,277186429,en,Farmington Hills Michigan,12704,FALSE,3.71,3424,human
TRUE,FALSE,148,239,478,FALSE,345606015,en,48141,2728,FALSE,0.825,3307,human
TRUE,FALSE,45131,1689,2392,TRUE,7.49E+17,en,I'm right here.,6880,FALSE,4.562,1508,human
FALSE,FALSE,5661,527,272,TRUE,512591759,en,unknown,95411,FALSE,30.867,3091,human
FALSE,FALSE,1456,20,58,FALSE,575506342,,Vulaines ,2391,FALSE,0.791,3023,human
TRUE,FALSE,1633,10,99,FALSE,3310716842,,unknown,331,FALSE,0.18,1836,bot
FALSE,FALSE,44096,1613,392,TRUE,16877490,en,unknown,88164,FALSE,20.408,4320,human
FALSE,FALSE,2418,78,230,TRUE,327518129,en,Port City,3691,FALSE,1.106,3336,bot
FALSE,FALSE,18527,6174,1025,TRUE,291080116,en,"Cardiologist in Washington, DC",11201,FALSE,3.297,3397,human
FALSE,FALSE,5739,108079,174,TRUE,710772673,tr,Istanbul,14884,FALSE,5.047,2949,bot
FALSE,FALSE,646,3055674,2898,FALSE,128813009,,unknown,16254,TRUE,4.286,3792,human
TRUE,FALSE,26,16,0,FALSE,8.35E+17,en,Henderson,194,FALSE,0.153,1272,bot
TRUE,FALSE,9006,587,431,TRUE,127764455,en,unknown,11072,FALSE,2.918,3795,human
TRUE,FALSE,20,0,53,FALSE,7.74E+17,en,Austin,181,FALSE,0.126,1439,bot
FALSE,FALSE,12714,1182,789,TRUE,393578483,en,"Tulsa, OK",11473,FALSE,3.555,3227,human
FALSE,FALSE,0,52467,0,TRUE,1574012922,,unknown,7860,FALSE,3.023,2600,human
FALSE,FALSE,180159,859,377,TRUE,620595203,ca,unknown,23623,FALSE,7.943,2974,human
TRUE,FALSE,1113,15,0,FALSE,3042543629,en,"17, camilla road, northwold",1679,FALSE,0.836,2009,human
TRUE,FALSE,19270,391,1082,FALSE,228165655,en,unknown,29683,FALSE,8.406,3531,human
FALSE,FALSE,736,2321685,456,TRUE,43091992,en,"Manila, Philippines",59026,FALSE,14.397,4100,human
FALSE,FALSE,2967,13,113,FALSE,477202457,,Middleway  WV,3312,FALSE,1.06,3125,bot
TRUE,FALSE,942,232,685,TRUE,2493614114,en,"Virginia, USA",2068,FALSE,0.903,2289,human
FALSE,FALSE,363,110265,29254,TRUE,2199226404,en,🇳🇬🇬🇧,213581,FALSE,86.575,2467,bot
TRUE,FALSE,1402,2,90,FALSE,341936174,en,the world,1992,FALSE,0.601,3313,bot
FALSE,FALSE,40382,76656,44155,TRUE,23431221,en,"Briarcliff Manor, NY",53181,TRUE,12.723,4180,human
FALSE,FALSE,0,28,1,FALSE,7.30E+17,en,Australah,11467,FALSE,7.346,1561,bot
FALSE,FALSE,588,187687,142,TRUE,633440325,tl,"Miami, FL",9507,FALSE,3.212,2960,human
TRUE,FALSE,2365,100,374,TRUE,474318917,en,the night,2990,FALSE,0.956,3128,human
FALSE,FALSE,5594,205,498,TRUE,20285525,sl,Chicago,514,FALSE,0.122,4211,human
FALSE,FALSE,9805,800,327,TRUE,65112161,en,"Roxboro, NC",18258,FALSE,4.537,4024,human
FALSE,FALSE,1850,378,886,TRUE,33392746,en,Urbannation,1662,FALSE,0.402,4139,human
FALSE,FALSE,165653,24476,3755,TRUE,18450562,en,"de aquí, de Madrí",24276,TRUE,5.712,4250,human
FALSE,FALSE,3114,14307241,16662,FALSE,24742040,en,"Redmond, WA",265050,TRUE,63.515,4173,bot
FALSE,FALSE,2428,189,0,FALSE,17664157,en,"Namimori, Japan",5115,FALSE,1.194,4283,bot
FALSE,FALSE,1597,139,260,TRUE,137463971,en,Spain,7908,FALSE,2.099,3767,human
TRUE,FALSE,2016,6,0,FALSE,565545131,,San nicolas ,2719,FALSE,0.896,3034,bot
FALSE,FALSE,29113,454,530,TRUE,224495788,en,"Chicago, IL",20392,FALSE,5.759,3541,human
TRUE,FALSE,1194,103,122,FALSE,2571471020,et,Bakersfield,1439,FALSE,0.638,2255,human
TRUE,FALSE,762,21,0,FALSE,224495814,en,unknown,153,FALSE,0.043,3541,bot
TRUE,FALSE,1217,9,76,FALSE,476154056,da,unknown,1467,FALSE,0.469,3126,bot
FALSE,FALSE,16199,1016,1101,FALSE,2287569091,pt,"Pernambuco, Brasil",3222,FALSE,1.336,2411,human
TRUE,FALSE,595,59,100,FALSE,1.00E+18,en,"Michigan, USA",122,FALSE,0.151,808,human
FALSE,FALSE,91846,2391,2295,TRUE,319916258,en,"Greenville, SC",77912,TRUE,23.264,3349,human
FALSE,FALSE,83703,27852,1982,FALSE,70879462,en,🌴☀️The Beach☀️🌴,75968,FALSE,18.973,4004,human
FALSE,FALSE,4110,8534,617,TRUE,3817441519,en,Alpena,6770,FALSE,3.81,1777,human
FALSE,FALSE,27002,2807,1328,TRUE,149784821,en,"Muncie, IN ",21008,TRUE,5.626,3734,human
FALSE,FALSE,271,6558692,727,TRUE,51742969,,unknown,14220,TRUE,3.495,4069,human
TRUE,FALSE,1305,8,0,FALSE,702384384,,unknown,1907,FALSE,0.646,2954,bot
FALSE,FALSE,2544,605,1241,TRUE,215058716,en,Where the hell is Neenah? ,16994,FALSE,4.764,3567,human
FALSE,FALSE,152,21089,168,FALSE,381520159,fi,kuwait -bayan,4141,FALSE,1.275,3247,human
FALSE,FALSE,16,27,0,FALSE,335382822,pl,Magyarország,138,FALSE,0.042,3323,human
TRUE,FALSE,23032,220,812,TRUE,1524730152,ja,大洗女子学園,81558,FALSE,31.141,2619,bot
FALSE,FALSE,23311,1051,1349,FALSE,4416178481,en,"Seattle, WA",20303,FALSE,11.838,1715,bot
TRUE,FALSE,291,2226993,52,TRUE,1561168178,ca,unknown,2139,TRUE,0.821,2605,human
FALSE,FALSE,5262,764951,444,TRUE,192514354,en,"İstanbul, Türkiye",1460,FALSE,0.403,3621,human
TRUE,FALSE,7255,484,323,FALSE,1653967154,en,Estados Unidos,7260,FALSE,2.827,2568,human
FALSE,FALSE,7989,10013,644,TRUE,71403835,en,SF & LA,9271,TRUE,2.317,4002,human
FALSE,FALSE,5378,2004,2387,TRUE,49908049,en,"North Hollywood, CA",15212,FALSE,3.733,4075,human
TRUE,FALSE,65,91635,77371,TRUE,548768095,ar,unknown,15390,FALSE,5.039,3054,human
FALSE,FALSE,1208,301749,379,TRUE,32344423,en,Dar es Salaam Tanzania,4833,TRUE,1.167,4142,human
TRUE,FALSE,3563,23,51,FALSE,4112091494,en,Megs Lizzy Kay Katie Mikey,4077,FALSE,2.33,1750,bot
TRUE,FALSE,139,2,118,FALSE,525699447,en,unknown,30,FALSE,0.01,3078,bot
FALSE,FALSE,41,2137968,41,FALSE,251496825,,LA,287,TRUE,0.083,3475,human
FALSE,FALSE,11682,5084,2510,TRUE,21072250,en,Cincinnati/Northern Kentucky,54221,TRUE,12.907,4201,human
FALSE,FALSE,19,32,222,FALSE,116492676,en,The Everything,6439,FALSE,1.681,3830,human
TRUE,FALSE,56,0,0,FALSE,8.10E+17,en,unknown,119,FALSE,0.089,1341,human
TRUE,FALSE,0,298,3,FALSE,7.95E+17,en,unknown,196103,FALSE,141.898,1382,bot
FALSE,FALSE,2165,81,0,FALSE,313362856,en,"Madison, OH",3110,FALSE,0.926,3359,bot
TRUE,FALSE,345,0,0,FALSE,7.84E+17,en,Houston,345,FALSE,0.245,1411,bot
FALSE,FALSE,771,8,22,TRUE,81627558,sl,BRASIL,984,FALSE,0.248,3964,bot
FALSE,FALSE,12436,988,465,TRUE,424774065,en,Malaysia,35906,FALSE,11.273,3185,human
FALSE,FALSE,127112,3137,3697,FALSE,180980169,et,CHROMATICA,132486,FALSE,36.288,3651,human
FALSE,FALSE,571,258609,1017,FALSE,33130960,,"ÜT: 44.468469,-73.188977",8713,TRUE,2.105,4140,human
FALSE,FALSE,3442,246,1560,FALSE,20548053,,Oceania,14490,FALSE,3.444,4207,human
TRUE,FALSE,2181,6,17,FALSE,72714711,,unknown,3018,FALSE,0.755,3997,bot
FALSE,FALSE,416,1159,1687,TRUE,934644187,en,"Texas, U.S.A.",105486,FALSE,37.143,2840,human
TRUE,FALSE,3605,23,48,FALSE,4112091620,en,"Nueva York, USA",3887,FALSE,2.221,1750,bot
TRUE,FALSE,966,37,56,TRUE,863603191,,"Ürgüp, Türkiye",1346,FALSE,0.468,2874,bot
FALSE,FALSE,7115,75943,2273,TRUE,27101698,en,"New York, NY",22963,TRUE,5.517,4162,human
TRUE,FALSE,12,77393,63,TRUE,207194633,pt,Venezuela,4827,FALSE,1.346,3586,human
FALSE,FALSE,368613,20426,22470,FALSE,91589156,en,Chromatica,347021,FALSE,88.458,3923,human
TRUE,FALSE,70,0,0,FALSE,7.72E+17,en,unknown,164,FALSE,0.113,1445,human
TRUE,FALSE,1303,20,728,FALSE,1716095539,,unknown,1828,FALSE,0.719,2544,bot
FALSE,FALSE,12764,689,211,FALSE,258574901,en,unknown,23634,FALSE,6.831,3460,human
TRUE,FALSE,2375,22,101,FALSE,3658320441,en,"tyre, Lebanon",3274,FALSE,1.819,1800,bot
FALSE,FALSE,1366,58,375,FALSE,133532219,,unknown,2028,FALSE,0.537,3778,bot
FALSE,FALSE,44857,14049,12448,FALSE,15829574,it,unknown,217624,TRUE,49.584,4389,human
FALSE,FALSE,8144,1196,1224,FALSE,2967046727,en,Earth,2259,FALSE,1.102,2050,human
TRUE,FALSE,271,24,0,TRUE,634751560,en,Staner,91,FALSE,0.031,2958,bot
FALSE,FALSE,11063,528378,723,TRUE,37849693,es,"Metropolitana de Santiago, Chi",43996,FALSE,10.668,4124,human
FALSE,FALSE,3247,73,0,FALSE,110987878,en,United States,2330,FALSE,0.605,3849,bot
TRUE,TRUE,17,2,0,FALSE,303139424,,unknown,832,FALSE,0.246,3376,human
TRUE,FALSE,5746,65,139,FALSE,9.58E+17,en,United States,1024,FALSE,1.099,932,human
FALSE,FALSE,576,25241,836,TRUE,169446005,,"ÜT: -6.188139,106.7782",38772,FALSE,10.533,3681,human
TRUE,FALSE,11156,2073319,786,FALSE,498961017,en,No Pressure No Diamonds,6484,TRUE,2.091,3101,human
FALSE,FALSE,6,30,0,FALSE,98929277,en,Brasil :),1503,FALSE,0.386,3891,human
TRUE,FALSE,234,767,743,FALSE,420055673,en,unknown,24472,FALSE,7.669,3191,human
TRUE,FALSE,549,21,0,FALSE,921275012,en,unknown,669,FALSE,0.235,2846,bot
TRUE,FALSE,683,153,649,FALSE,239962766,,lancaster,213,FALSE,0.061,3500,bot
TRUE,FALSE,143603,661,555,TRUE,7.49E+17,en,Wisconsin,18905,FALSE,12.536,1508,human
TRUE,FALSE,178591,20728,715,TRUE,2772798101,en,"Atlanta, GA",43174,TRUE,19.96,2163,human
FALSE,FALSE,664,1980379,97,TRUE,139823781,en,"New York, NY",14182,TRUE,3.772,3760,human
FALSE,FALSE,412,5879835,1,TRUE,18713254,en,Earth,16159,TRUE,3.809,4242,human
FALSE,FALSE,30487,15047046,349,TRUE,278235826,en,Lebanon | MidEast,57511,TRUE,16.806,3422,human
FALSE,FALSE,910,8700,286,TRUE,787581625,,The Satellite Mind,7587,FALSE,2.605,2912,human
TRUE,FALSE,1,172,1,FALSE,1.04E+18,en,Hawkmoor,15630,FALSE,21.799,717,bot
FALSE,FALSE,1272,269265,1170,FALSE,136678090,id,London,18164,TRUE,4.819,3769,human
FALSE,FALSE,36,19617,520,TRUE,958092908,ar,"Medina, Reino de Arabia Saudi",4397,FALSE,1.554,2829,human
TRUE,FALSE,29,24,16,FALSE,8.29E+17,en,Albuquerque,177,FALSE,0.137,1289,bot
TRUE,FALSE,1783,80,97,FALSE,4112091866,en,Durham UK,3586,FALSE,2.049,1750,bot
FALSE,FALSE,3867,1308976,775,FALSE,18713314,de,United Kingdom,17736,TRUE,4.181,4242,human
FALSE,FALSE,133,2062304,587,TRUE,127765218,en,Sydney,9209,TRUE,2.427,3795,human
TRUE,FALSE,2297,25,400,TRUE,503941852,,"Johnson City, TN",3164,FALSE,1.022,3097,bot
TRUE,FALSE,1560,113,157,TRUE,433949417,,ارض الله ,700,FALSE,0.221,3174,human
FALSE,FALSE,622,504,909,FALSE,250972909,en,"San Diego, CA",32809,FALSE,9.439,3476,bot
FALSE,FALSE,37169,161,122,FALSE,2916715250,fr,San Junipero,28694,FALSE,13.756,2086,human
FALSE,FALSE,3504,116,212,TRUE,368675577,en,unknown,4544,FALSE,1.39,3270,human
FALSE,FALSE,63418,791,757,TRUE,102599422,en,"North Hollywood, Los Angeles",39676,FALSE,10.234,3877,human
TRUE,FALSE,1828,2388,3082,FALSE,8.82E+17,en,Oakland CA. Back In The Ussa,5914,FALSE,5.174,1143,human
FALSE,FALSE,20039,742,1893,TRUE,26839828,en,"Orlando, FL",9697,FALSE,2.329,4163,human
TRUE,FALSE,142,2504,2080,TRUE,8.72E+17,en,"Vegas, USA",2765,FALSE,2.363,1170,bot
FALSE,FALSE,981,196,498,TRUE,14519059,en,"Durham, NC",2679,FALSE,0.595,4499,human
TRUE,FALSE,235,12,0,FALSE,2649590550,en,unknown,47,FALSE,0.021,2226,bot
FALSE,FALSE,6516,3906248,641,TRUE,245992215,de,"Los Angeles, CA",4557,TRUE,1.307,3486,human
TRUE,FALSE,11240,599325,1122,TRUE,265653022,en,Liverpool,51834,TRUE,15.042,3446,human
FALSE,FALSE,1656,25805,1086,TRUE,233933608,en,IG: @eunyangdc,15364,TRUE,4.372,3514,human
FALSE,FALSE,308,212770,339,FALSE,237341507,es,"Venezuela,República Dominicana",7021,FALSE,2.003,3506,human
TRUE,FALSE,27,1,0,FALSE,8.77E+17,,unknown,194,FALSE,0.168,1155,bot
FALSE,FALSE,1824,25,0,FALSE,189631315,,Colorado,2316,FALSE,0.638,3629,bot
TRUE,FALSE,1991,6642,320,TRUE,545098583,en,"Washington, DC",21291,TRUE,6.962,3058,human
FALSE,FALSE,138,25164,445,TRUE,271944538,en,London,1599,TRUE,0.466,3434,human
FALSE,FALSE,9467,331,539,TRUE,1184205679,en,"New Jersey, USA",15203,FALSE,5.547,2741,bot
FALSE,FALSE,61601,21601,1292,FALSE,15567729,en,The Rocky Mountains,128189,TRUE,29.074,4409,human
FALSE,FALSE,3915,2793,1013,TRUE,360811389,en,"Milwaukee, WI (MN native)",13304,TRUE,4.052,3283,human
FALSE,FALSE,14953,260,114,TRUE,902925182,sv,626,1086,FALSE,0.38,2855,human
FALSE,FALSE,1510,11122,1997,FALSE,75074429,en,"Stamford, CT",8824,FALSE,2.213,3988,bot
FALSE,FALSE,574,231,99,FALSE,52792194,en,"Winnipeg, Manitoba, Canada",4612,FALSE,1.134,4066,human
FALSE,FALSE,5351,6715,4006,TRUE,90278796,en,"Los Angeles, CA",7958,TRUE,2.025,3929,human
FALSE,FALSE,2659,743,654,TRUE,17664908,en,"Vancouver, British Columbia",4986,FALSE,1.164,4283,human
TRUE,FALSE,41,0,12,FALSE,8.50E+17,en,Nashville-Davidson,602,FALSE,0.489,1230,bot
FALSE,FALSE,433,29,52,TRUE,44141463,,london ,640,FALSE,0.156,4095,bot
TRUE,FALSE,22400,53176,646,TRUE,2984872862,en,SF 🛩 LA 🛩 ATL,16531,TRUE,8.095,2042,human
FALSE,FALSE,106100,18472,2600,FALSE,284265377,en,Instagram: @MorganicInk,40507,TRUE,11.879,3410,human
TRUE,FALSE,15358,79896,338,TRUE,7.19E+17,,"Los Angeles, CA",7670,TRUE,4.818,1592,human
TRUE,FALSE,440,2586612,199,FALSE,1692240811,en,unknown,885,TRUE,0.347,2553,human
FALSE,FALSE,263,887,586,FALSE,402754479,en,"Austin, TX",1095,FALSE,0.341,3213,human
FALSE,FALSE,1676,568,463,FALSE,154241968,ru,Москва,11435,FALSE,3.072,3722,human
TRUE,FALSE,18,0,0,FALSE,8.77E+17,ar,unknown,107,FALSE,0.093,1154,bot
TRUE,FALSE,101995,10285,9983,TRUE,22645697,en,unknown,114424,FALSE,27.335,4186,human
TRUE,FALSE,148,4443176,55,FALSE,45452226,en,unknown,14704,TRUE,3.595,4090,human
FALSE,FALSE,0,888,3,FALSE,7.36E+17,en,internet,6570,FALSE,4.252,1545,bot
TRUE,FALSE,2433,35,5,TRUE,203262940,en,Sugar Land,3528,FALSE,0.981,3595,bot
FALSE,FALSE,69088,457,558,TRUE,1255771100,,"Rio de Janeiro, Brasil",81642,FALSE,30.026,2719,human
TRUE,FALSE,215,48,422,FALSE,120687584,,unknown,119,FALSE,0.031,3818,bot
TRUE,FALSE,2269,23,111,FALSE,3630271460,,unknown,1467,FALSE,0.818,1794,bot
FALSE,FALSE,9222,13898,1501,TRUE,3188558830,en,"Brampton, Ontario",5967,TRUE,3.065,1947,human
FALSE,FALSE,45244,10335,1487,FALSE,2535033852,it,"Nebbia City, Veneto, Italy",36991,FALSE,16.281,2272,bot
FALSE,FALSE,2236,118,0,FALSE,29723658,pt,Rio de Janeiro,6661,FALSE,1.605,4150,bot
FALSE,FALSE,7753,11821014,732,FALSE,26053643,en,Los Angeles,7290,TRUE,1.75,4166,human
FALSE,FALSE,363,110,102,TRUE,1387629584,de,"Fredrick, MD",10997,FALSE,4.12,2669,human
FALSE,FALSE,1149,922,2235,TRUE,72191001,en,unknown,22240,FALSE,5.561,3999,human
TRUE,FALSE,69,61,0,FALSE,169970722,,unknown,206,FALSE,0.056,3679,bot
TRUE,FALSE,7228,80,560,FALSE,9.12E+17,en,"Ohio, USA",3508,FALSE,3.309,1060,human
FALSE,FALSE,764,1188709,64,TRUE,24742957,en,"Nashville, TN",7074,TRUE,1.695,4173,human
TRUE,FALSE,280,315,681,FALSE,9.70E+17,en,"Niagara, Ontario",279,FALSE,0.311,898,bot
FALSE,FALSE,23842,1586,703,TRUE,22383694,en,Oklahoma,21595,FALSE,5.156,4188,human
FALSE,FALSE,1455,138,101,TRUE,439716943,ro,unknown,3941,FALSE,1.244,3167,human
TRUE,FALSE,16,10,20,FALSE,477989973,en,"New York, NY",410,FALSE,0.131,3124,human
TRUE,FALSE,619,344190,1458,FALSE,1050774624,it,unknown,33321,FALSE,11.956,2787,human
TRUE,FALSE,2802,122,493,FALSE,19237987,en,"Toms River, NJ",6083,FALSE,1.439,4228,bot
TRUE,FALSE,46,53,52,FALSE,3071904865,,unknown,142,FALSE,0.071,1988,human
FALSE,FALSE,8096,201,516,FALSE,435522671,af,unknown,6546,FALSE,2.064,3172,human
FALSE,FALSE,13869,2352,302,TRUE,50957441,en,Uganda,16897,FALSE,4.15,4072,human
FALSE,FALSE,684,26,0,FALSE,193039491,en,"Long island, NY",1043,FALSE,0.288,3620,bot
FALSE,FALSE,5125,1559295,983,TRUE,47287431,en,All Over,30267,TRUE,7.413,4083,human
FALSE,FALSE,3338,132399,87996,TRUE,144804999,es,"Granada, España",38162,TRUE,10.185,3747,bot
TRUE,FALSE,29,1,0,FALSE,8.77E+17,ar,unknown,257,FALSE,0.223,1155,bot
FALSE,FALSE,137,6548205,156,TRUE,107318424,en,"Mumbai, India",11648,TRUE,3.016,3862,human
TRUE,FALSE,531,9,406,TRUE,2189266082,en,unknown,710,FALSE,0.287,2472,bot
FALSE,FALSE,64,998186,155,TRUE,51219631,en,Earth,5982,TRUE,1.469,4071,human
FALSE,FALSE,1112,78,451,TRUE,226331824,en,Anywhere but here,1358,FALSE,0.384,3536,human
TRUE,FALSE,131,2,102,FALSE,212438198,pt,unknown,2,FALSE,0.001,3574,bot
FALSE,FALSE,2069,11953,279,TRUE,97094842,ja,"Tokyo-to, Japan",213690,FALSE,54.806,3899,human
TRUE,FALSE,1021,3665,3265,TRUE,963480763,en,Charleston SC,22182,FALSE,7.846,2827,human
FALSE,FALSE,44157,1607,2535,TRUE,324111581,en,"Marrero, LA",20578,FALSE,6.157,3342,human
FALSE,FALSE,0,65,203,FALSE,7.92E+17,de,"Berlín, Alemania",2762,FALSE,1.987,1390,bot
TRUE,FALSE,395,1,0,FALSE,8.85E+17,de,unknown,816,FALSE,0.72,1133,human
FALSE,FALSE,2849,102264,3566,FALSE,123309278,en,"Durham, NC",116819,TRUE,30.669,3809,bot
TRUE,FALSE,2446,13,0,FALSE,2212072681,en,unknown,3330,FALSE,1.354,2460,bot
FALSE,FALSE,2962,226,86,TRUE,186486000,,Kyiv,4750,FALSE,1.306,3637,bot
TRUE,FALSE,1818,269,757,TRUE,2183236853,en,Higher Wheelton,2903,FALSE,1.177,2467,human
FALSE,FALSE,154081,138419,71442,TRUE,509185272,en,"Nueva York, USA",24390,TRUE,7.886,3093,human
FALSE,FALSE,0,12,0,FALSE,8.80E+17,en,Somewhere in a Happy Hour,2249,FALSE,1.961,1147,bot
TRUE,FALSE,3444,39,177,TRUE,1429048573,en,"Florida, USA",1688,FALSE,0.636,2653,human
TRUE,FALSE,230,14,0,FALSE,9.52E+17,sw,unknown,40,FALSE,0.042,948,bot
FALSE,FALSE,675,437,191,FALSE,30248205,en,Arlington VA,2596,FALSE,0.626,4148,human
TRUE,FALSE,1991,136,189,TRUE,756089089,,unknown,9406,FALSE,3.214,2927,human
TRUE,FALSE,39,29,0,FALSE,8.35E+17,en,Charlotte,370,FALSE,0.291,1271,bot
FALSE,FALSE,96579,10415,2704,TRUE,8.39E+17,en,"Indiana Hoosier,USA    ",54204,FALSE,42.985,1261,human
TRUE,FALSE,814,12,90,FALSE,208244026,,florida,1209,FALSE,0.337,3584,bot
TRUE,FALSE,550,10,21,FALSE,8.10E+17,,"Charlotte, NC",849,FALSE,0.633,1341,human
FALSE,FALSE,7,4591,280,FALSE,31296837,en,"New York, NY",4730,FALSE,1.141,4144,human
TRUE,FALSE,2011,8,15,FALSE,744678510,en,unknown,2862,FALSE,0.976,2933,bot
FALSE,FALSE,231,408347,1225,TRUE,388861264,tr,tayfuntalipoglu.com,27460,FALSE,8.491,3234,human
TRUE,FALSE,2228,14,344,FALSE,354520409,,unknown,3157,FALSE,0.959,3293,bot
FALSE,FALSE,18473,671184,979,FALSE,19762524,en,Edinburgh/Manchester,16279,TRUE,3.858,4219,human
TRUE,FALSE,6481,21,233,FALSE,444512240,,unknown,998,FALSE,0.316,3162,bot
TRUE,TRUE,0,8,25,FALSE,3177024890,,unknown,4240,FALSE,2.184,1941,bot
FALSE,FALSE,11783,6181,593,TRUE,111250814,en,"Cleveland, OH",35704,FALSE,9.276,3849,human
FALSE,FALSE,106619,1073543,3971,TRUE,14348594,en,"Brooklyn, NY",61280,TRUE,13.576,4514,human
FALSE,FALSE,2588,6899,1467,TRUE,45976971,en,"Charlotte, NC",6909,TRUE,1.69,4088,human
FALSE,FALSE,9586,889,1152,TRUE,15830412,en,DMV Area,74819,FALSE,17.047,4389,human
FALSE,FALSE,45,156,431,FALSE,2362805646,en,unknown,15781,FALSE,6.673,2365,bot
FALSE,FALSE,2751,363361,1046,TRUE,217419152,,United Kingdom,11202,TRUE,3.147,3560,human
FALSE,FALSE,757,321,461,TRUE,24219032,en,"Christiansburg, Virginia",2887,FALSE,0.691,4176,human
FALSE,FALSE,3953,334,467,TRUE,460688792,en,unknown,11044,FALSE,3.514,3143,human
FALSE,FALSE,660,1563,1729,TRUE,2753400223,en,"Chula Vista, Ca",8925,FALSE,4.077,2189,human
TRUE,FALSE,23197,1156,1487,TRUE,503680418,,unknown,61643,FALSE,19.904,3097,bot
FALSE,FALSE,78353,120566,86804,TRUE,977112482,en,The Republic of Tejas,140323,FALSE,49.76,2820,bot
FALSE,FALSE,82199,211,1026,TRUE,486641065,en,STL,9266,FALSE,2.976,3114,human
FALSE,FALSE,1126,377,264,FALSE,8.10E+17,en,"Baltimore, MD",701,FALSE,0.523,1341,human
TRUE,FALSE,2295,20,330,FALSE,8.30E+17,en,"Maywood, IL",3135,FALSE,2.438,1286,bot
TRUE,FALSE,20978,668771,6002,TRUE,60919240,en,USA,62763,TRUE,15.539,4039,human
TRUE,FALSE,1155,213,378,TRUE,735940046,en,"Jackson, Mi",549,FALSE,0.187,2937,human
TRUE,FALSE,97831,629,524,TRUE,487165396,en,RIP Four Eyes,143361,FALSE,46.038,3114,human
TRUE,FALSE,205,15,64,FALSE,26578389,,my litte palace,733,FALSE,0.176,4164,bot
FALSE,FALSE,86,5627550,110,FALSE,183078358,en,Quezon City,1604,TRUE,0.44,3646,human
FALSE,FALSE,215,1613,2462,TRUE,169184735,en,"Quonochotaug, Rhode Island",913,FALSE,0.248,3681,bot
FALSE,FALSE,43518,372,1389,TRUE,92638688,en,Seattle,14062,FALSE,3.588,3919,human
TRUE,FALSE,1083,16,88,FALSE,7.26E+17,da,"Atlanta, GA",1470,FALSE,0.935,1572,bot
FALSE,FALSE,2463,85,364,FALSE,152407531,en,unknown,4408,FALSE,1.183,3727,bot
FALSE,FALSE,10602,220724,21136,TRUE,2826276334,en,"Venice, CA / ʍαɾς",10001,FALSE,4.68,2137,human
FALSE,FALSE,4001,34697,444,FALSE,46501363,en,"Washington Heights, NYC & LA.",19726,TRUE,4.828,4086,human
TRUE,FALSE,149,0,0,FALSE,8.91E+17,ru,unknown,282,FALSE,0.252,1118,human
FALSE,FALSE,18,200466,558,FALSE,160009745,pt,unknown,12055,FALSE,3.253,3706,human
FALSE,FALSE,1657,7379663,103,TRUE,355307031,,unknown,2,TRUE,0.001,3292,human
FALSE,FALSE,20996,218,229,TRUE,180194839,en,Texas,39574,FALSE,10.833,3653,human
FALSE,FALSE,2596,6136,1002,FALSE,64851483,en,"Berkeley, CA",3679,FALSE,0.914,4025,human
FALSE,FALSE,1668,610,621,TRUE,20549147,en,"Greenwood, IN",6250,FALSE,1.486,4207,human
TRUE,FALSE,28925,732231,484,TRUE,133008925,pt,"Brasília, Brasil",20514,TRUE,5.428,3779,human
TRUE,TRUE,1,1,0,FALSE,140086808,,unknown,217,FALSE,0.058,3759,human
TRUE,FALSE,14211,286,327,TRUE,3300757026,en,unknown,3798,FALSE,2.056,1847,human
FALSE,FALSE,4,304599,541,TRUE,42569255,,unknown,12268,FALSE,2.99,4103,human
TRUE,FALSE,659,1441,128,TRUE,42044971,en,New York,3581,FALSE,0.872,4105,human
FALSE,FALSE,25292,505882,1459063,TRUE,7.44E+17,en,Syndicated World Wide,136886,TRUE,89.938,1522,bot
TRUE,FALSE,2550,136,732,FALSE,93425201,,Medellín,3677,FALSE,0.939,3915,bot
FALSE,FALSE,9,25,1,FALSE,8.13E+17,en,✨ ,5166,FALSE,3.878,1332,bot
FALSE,FALSE,19200,435,1103,TRUE,279285305,en,Scotland,39615,FALSE,11.583,3420,human
FALSE,FALSE,2636,11,78,FALSE,15568443,,"Frankfurt am Main, Alemania",1590,FALSE,0.361,4409,bot
TRUE,FALSE,199,15,1271,TRUE,459378238,,"Maricá, Brasil",271,FALSE,0.086,3144,bot
FALSE,FALSE,751,1070703,250,FALSE,503156289,en,Malaysia,1655,TRUE,0.534,3097,human
TRUE,FALSE,1053,20,552,FALSE,3066138190,,unknown,56,FALSE,0.028,1996,human
TRUE,FALSE,526,187,677,TRUE,179146343,en,unknown,122,FALSE,0.033,3655,human
FALSE,FALSE,88,1252937,292,TRUE,86085228,en,unknown,28785,TRUE,7.295,3946,human
FALSE,FALSE,42984,58254,522,TRUE,385191537,,unknown,5885,TRUE,1.816,3241,human
FALSE,FALSE,6950,27409,1353,FALSE,198020721,en,unknown,14541,FALSE,4.03,3608,human
FALSE,FALSE,7507,296991,388,TRUE,284528252,es,unknown,19606,FALSE,5.751,3409,human
TRUE,FALSE,425,6845530,333,TRUE,2500955780,en,India,3272,TRUE,1.431,2286,human
FALSE,FALSE,1922,76,174,TRUE,295538309,af,delhi,895,FALSE,0.264,3390,human
TRUE,FALSE,6085,341,814,TRUE,299470487,en,"Midland, TX",5004,FALSE,1.479,3383,human
